Date,England Total,Scotland Total,Wales Total,Northern Ireland Total,UK Total,England Daily,Scotland Total,Wales Daily,Northern Ireland Daily,UK Daily
2021-11-11,14852.298148148147,12255.672727272728,15013.322580645161,14434.3,14626.009287925697,65.68888888888888,60.72727272727273,68.83870967741936,73.1,65.6470588235294
2021-11-12,14910.97037037037,12316.50909090909,15103.129032258064,14488.65,14686.22600619195,61.398148148148145,60.89090909090909,89.80645161290323,54.35,62.5
2021-11-13,14971.74074074074,12371.90909090909,15103.129032258064,14578.95,14744.537151702787,62.02407407407407,55.49090909090909,0.0,90.3,59.36687306501548
2021-11-14,15025.475925925926,12427.818181818182,15188.90322580645,14647.8,14800.462848297213,54.45185185185185,55.945454545454545,85.7741935483871,68.85,56.527863777089784
2021-11-15,15082.9,12469.363636363636,15334.677419354839,14720.65,14861.252321981425,58.22222222222222,41.6,145.80645161290323,72.85,61.462848297213625
2021-11-16,15139.262962962963,12519.672727272728,15396.612903225807,14805.55,14918.250773993808,57.135185185185186,50.38181818181818,61.96774193548387,84.9,57.65170278637771
2021-11-17,15195.274074074074,12580.709090909091,15474.58064516129,14897.95,14976.869969040248,56.737037037037034,61.09090909090909,77.96774193548387,92.4,59.23065015479876
2021-11-18,15266.872222222222,12652.309090909092,15557.677419354839,14982.0,15049.405572755419,72.80555555555556,58.81818181818182,83.09677419354838,84.05,72.45665634674923
2021-11-19,15335.401851851851,12708.4,15636.90322580645,15066.5,15117.883900928793,68.52962962962962,56.18181818181818,79.2258064516129,84.5,68.48606811145511
2021-11-20,15400.731481481482,12758.527272727273,15636.90322580645,15158.8,15179.61919504644,67.29444444444445,50.10909090909091,0.0,92.3,63.37616099071207
2021-11-21,15461.783333333333,12807.181818181818,15714.58064516129,15229.1,15240.699690402476,62.06111111111111,48.67272727272727,77.6774193548387,70.3,61.925696594427244
2021-11-22,15528.446296296297,12852.254545454545,15859.354838709678,15302.55,15309.482972136222,67.55185185185185,45.10909090909091,144.80645161290323,73.45,69.53095975232198
2021-11-23,15596.131481481481,12898.163636363637,15921.645161290322,15376.35,15375.244582043344,67.68518518518519,45.945454545454545,62.29032258064516,73.8,65.76470588235294
2021-11-24,15661.457407407408,12954.072727272727,15991.09677419355,15472.9,15440.933436532508,67.61296296296297,56.0,69.48387096774194,96.55,67.60990712074303
2021-11-25,15735.166666666666,13007.254545454545,16067.774193548386,15550.35,15513.153250773994,74.78148148148148,53.30909090909091,76.6774193548387,77.45,73.12693498452012
2021-11-26,15812.06851851852,13059.727272727272,16162.193548387097,15650.55,15589.537151702787,78.28148148148148,52.50909090909091,94.41935483870968,100.2,77.54024767801857
2021-11-27,15878.361111111111,13101.309090909092,16162.193548387097,15724.65,15650.786377708979,66.2925925925926,41.58181818181818,0.0,74.1,61.249226006191954
2021-11-28,15935.711111111112,13140.763636363636,16225.516129032258,15794.9,15707.298761609907,59.51111111111111,39.58181818181818,63.32258064516129,70.25,58.3297213622291
2021-11-29,15999.544444444444,13181.50909090909,16353.548387096775,15868.1,15772.537151702787,64.64074074074074,40.8,128.03225806451613,73.2,65.91795665634675
2021-11-30,16061.748148148148,13228.163636363637,16417.16129032258,15947.35,15834.012383900928,62.2037037037037,46.70909090909091,63.61290322580645,79.25,61.47987616099071
2021-12-01,16136.551851851851,13278.745454545455,16483.83870967742,16046.95,15907.131578947368,76.88703703703703,50.836363636363636,66.6774193548387,99.6,74.88235294117646
2021-12-02,16219.896296296296,13333.254545454545,16573.870967741936,16160.55,15989.278637770898,84.96296296296296,54.58181818181818,90.03225806451613,113.6,83.5061919504644
2021-12-03,16301.17037037037,13377.272727272728,16649.870967741936,16255.95,16067.565015479877,81.27407407407408,44.21818181818182,76.0,95.4,78.30340557275542
2021-12-04,16372.581481481482,13400.054545454546,16649.870967741936,16338.05,16131.739938080495,73.97962962962963,22.854545454545455,0.0,82.1,66.328173374613
2021-12-05,16440.524074074074,13447.454545454546,16732.677419354837,16409.15,16198.744582043344,69.25185185185185,47.4,82.80645161290323,71.1,68.09907120743034
2021-12-06,16516.30925925926,13518.10909090909,16874.774193548386,16490.9,16277.459752321982,76.89814814814815,70.8,142.09677419354838,81.75,79.65789473684211
2021-12-07,16587.205555555556,13573.618181818181,16942.74193548387,16573.8,16347.277089783282,71.97407407407407,55.63636363636363,67.96774193548387,82.9,70.72910216718266
2021-12-08,16667.390740740742,13629.454545454546,17017.354838709678,16670.45,16425.63157894737,81.51666666666667,55.945454545454545,74.61290322580645,96.65,79.47678018575851
2021-12-09,16746.496296296296,13687.363636363636,17091.612903225807,16761.4,16503.06656346749,80.64814814814815,58.10909090909091,74.25806451612904,90.95,78.74148606811146
2021-12-10,16837.066666666666,13778.418181818182,17171.032258064515,16851.7,16593.1346749226,90.57037037037037,91.23636363636363,79.41935483870968,90.3,90.08359133126935
2021-12-11,16923.653703703705,13852.527272727273,17171.032258064515,16924.0,16674.061919504646,89.88888888888889,74.30909090909091,0.0,72.3,83.70433436532508
2021-12-12,16997.60185185185,13925.254545454545,17254.612903225807,17001.4,16748.475232198143,75.39444444444445,72.76363636363637,83.58064516129032,77.4,75.62538699690403
2021-12-13,17079.503703703704,13993.49090909091,17401.129032258064,17072.95,16831.993808049534,83.20555555555555,68.2909090909091,146.5483870967742,71.55,84.61455108359134
2021-12-14,17176.875925925928,14049.781818181818,17459.8064516129,17152.0,16923.44427244582,98.32037037037037,56.67272727272727,58.67741935483871,79.05,92.27554179566563
2021-12-15,17302.814814814814,14143.363636363636,17538.225806451614,17259.8,17043.786377708977,127.53333333333333,93.72727272727273,78.41935483870968,107.8,121.687306501548
2021-12-16,17444.475925925926,14251.418181818182,17631.387096774193,17371.65,17179.335913312694,143.1462962962963,108.2,93.19354838709677,111.85,136.80495356037153
2021-12-17,17598.474074074074,14330.10909090909,17732.322580645163,17466.0,17322.529411764706,154.98703703703703,78.83636363636364,100.93548387096774,94.35,144.03250773993807
